ID,Name (English),Full Name (English),URL,Language,Name,Full Name,Familiar-ish Script,Given Name Usually First
6236,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Greek,Βασίλισσα,Βασίλισσα Βικτώρια,Yes,Yes
6237,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Spanish,Victoria,Victoria del Reino Unido,Yes,Yes
6238,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Esperanto,Viktoria,Viktoria,Yes,Yes
6239,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Basque,Viktoria,Viktoria Erresuma Batukoa,Yes,Yes
6240,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Persian,ملکه,ملکه ویکتوریا,Yes,Yes
6241,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Faroese,Victoria,Victoria drotning,Yes,Yes
6242,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,French,Victoria,Victoria,Yes,Yes
6243,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,West Frisian,Fiktoaria,Fiktoaria fan it Feriene Keninkryk,Yes,Yes
6244,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Irish,Victoria,Victoria na Ríochta Aontaithe,Yes,Yes
6245,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Scottish Gaelic,Bànrigh,Bànrigh Bhictoria,Yes,Yes
6246,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Galician,Vitoria,Vitoria do Reino Unido,Yes,Yes
6247,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Hakka,Victoria,Victoria Ńg-vòng,Yes,Yes
6248,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Korean,빅토리아,빅토리아,No,idk
6249,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Armenian,Վիկտորյա,Վիկտորյա,No,idk
6250,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Hindi,विक्टोरिया,विक्टोरिया,No,idk
6251,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Croatian,Viktorija,Viktorija,Yes,Yes
6252,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Ido,Victoria,Victoria dil Unionita Rejio,Yes,Yes
6253,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Indonesian,Victoria,Victoria dari Britania Raya,Yes,Yes
6254,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Interlingua,Victoria,Victoria del Regno Unite,Yes,Yes
6255,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Icelandic,Viktoría,Viktoría Bretadrottning,Yes,Yes
6256,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Italian,Vittoria,Vittoria del Regno Unito,Yes,Yes
6257,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Hebrew,ויקטוריה,ויקטוריה,No,idk
6258,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Javanese,Victoria,Victoria saking Britania Raya,Yes,Yes
6259,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Kabiye,Abiɖe,Abiɖe Victoria,Yes,Yes
6260,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Kannada language,ಯುನೈಟೆಡ್,ಯುನೈಟೆಡ್ ಕಿಂಗ್ಡಂನ ವಿಕ್ಟೋರಿಯಾ,No,idk
6261,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Georgian,ვიქტორია,ვიქტორია,No,idk
6262,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Kazakh,Виктория,Виктория,Yes,No
6263,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Cornish,Viktorya,Viktorya,Yes,Yes
6264,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Swahili,Viktoria,Viktoria wa Uingereza,Yes,Yes
6265,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Kurdish (Kurmanji),Keybanû,Keybanû Victoria,Yes,Yes
6266,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Kyrgyz,Виктория,Виктория,Yes,Yes
6267,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Latin,Victoria,Victoria,Yes,Yes
6268,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Latvian,Viktorija,Viktorija,Yes,Yes
6269,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Luxembourgish,Victoria,Victoria vum Vereenegte Kinnekräich,Yes,Yes
6270,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Lithuanian,Viktorija,Viktorija,Yes,Yes
6271,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Ligurian,Vitöia,Vitöia d'Inghiltæra,Yes,Yes
6272,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Lingua Franca Nova,Rea,Rea Victoria,Yes,Yes
6273,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Lombard,Vitoria,Vitoria del Regn Unii,Yes,Yes
6274,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Hungarian,Viktória,Viktória brit királynő,Yes,No
6275,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Maithili,महारानी,महारानी भिक्टोरिया,No,idk
6276,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Macedonian,Кралица,Кралица Викторија,Yes,Yes
6277,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Malagasy,Victoria,Victoria du Royaume-Uni,Yes,Yes
6278,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Malayalam,വിക്ടോറിയ,വിക്ടോറിയ രാജ്ഞി,No,idk
6279,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Marathi,व्हिक्टोरिया,व्हिक्टोरिया राणी,No,idk
6280,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Mingrelian,ვიქტორია,ვიქტორია,No,idk
6281,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Egyptian Arabic,فيكتوريا,فيكتوريا ملكة المملكه المتحده,Yes,Yes
6282,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Mazandarani,ملکه,ملکه ویکتوریا,Yes,Yes
6283,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Malay,Ratu,Ratu Victoria,Yes,Yes
6284,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Min Dong,Victoria,Victoria Nṳ̄-uòng,Yes,Yes
6285,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Mongolian,Викториа,Викториа,Yes,No
6286,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Burmese,ဝိတိုရိယ,ဝိတိုရိယ ဘုရင်မ,No,idk
6287,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Dutch,Victoria,Victoria van het Verenigd Koninkrijk,Yes,Yes
6288,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Nepali,महारानी,महारानी भिक्टोरिया,No,idk
6289,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Japanese,ヴィクトリア,ヴィクトリア,No,idk
6290,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,North Frisian,Victoria,Victoria,Yes,Yes
6291,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Norwegian (Bokmål),Victoria,Victoria av Storbritannia,Yes,Yes
6292,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Norwegian (Nynorsk),Victoria,Victoria av Storbritannia,Yes,Yes
6293,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Norman,Victoria,Victoria du Rouoyaume Unni,Yes,Yes
6294,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Occitan,Victòria,Victòria dau Reiaume Unit,Yes,Yes
6295,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Uzbek,Viktoriya,Viktoriya,Yes,No
6296,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Eastern Punjabi,﻿ਮਲਿਕਾ,﻿ਮਲਿਕਾ ਵਿਕਟੋਰੀਆ,No,idk
6297,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Western Punjabi,ملکہ,ملکہ وکٹوریا,Yes,Yes
6298,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Pashto,ملکه,ملکه وېکټوريا,Yes,No
6299,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Piedmontese,Vitòria,Vitòria,Yes,Yes
6300,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Low Saxon,Victoria,Victoria,Yes,Yes
6301,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Polish,Wiktoria,Wiktoria Hanowerska,Yes,Yes
6302,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Portuguese,Vitória,Vitória do Reino Unido,Yes,Yes
6303,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Romanian,Victoria,Victoria a Regatului Unit,Yes,Yes
6304,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Quechua,Victoria,Victoria,Yes,Yes
6305,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Rusyn,Виктория,Виктория,Yes,Yes
6306,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Russian,Виктория,Виктория,Yes,Yes
6307,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Samoan,Masiofo,Masiofo Vitoria,Yes,Yes
6308,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Sanskrit,विक्टोरिया,विक्टोरिया,No,idk
6309,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Scots,Victoria,Victoria of the Unitit Kinrick,Yes,Yes
6310,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Albanian,Mbretëresha,Mbretëresha Victoria,Yes,Yes
6311,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Sicilian,Vittoria,Vittoria dû Regnu Unitu,Yes,Yes
6312,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Sinhalese,වික්ටෝරියා,වික්ටෝරියා රැජිණ,No,idk
6313,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Simple English,Queen,Queen Victoria,Yes,Yes
6314,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Sindhi,راڻي,راڻي وڪٽوريا,Yes,Yes
6315,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Slovak,Viktória,Viktória,Yes,Yes
6316,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Slovene,Viktorija,Viktorija Britanska,Yes,Yes
6317,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Sorani Kurdish,ڤیکتۆریا,ڤیکتۆریا,Yes,Yes
6318,Queen,Queen Victoria,https://en.wikipedia.org/wiki/Queen_Victoria,Serbian,Викторија,Викторија Хановерска,Yes,Yes
